0.100000	1.000000000000
0.200000	0.923267360000
0.300000	0.769802080000
0.400000	0.545492058041
0.500000	0.262113090207
0.600000	-0.063122923340
0.700000	-0.408471566277
0.800000	-0.748976620662
0.900000	-1.058138573402
1.000000	-1.309829572739
1.100000	-1.480326805854
1.200000	-1.550317357902
1.300000	-1.506718526075
1.400000	-1.344159750538
1.500000	-1.065986484758
1.600000	-0.684672292737
1.700000	-0.221562143537
1.800000	0.294084718219
1.900000	0.826732628174
2.000000	1.336814641316
2.100000	1.783459277324
2.200000	2.127526596713
2.300000	2.334744377420
2.400000	2.378711425692
2.500000	2.243527374159
2.600000	1.925818515134
2.700000	1.435957877778
2.800000	0.798324101595
2.900000	0.050505486521
3.000000	-0.758570644444
3.100000	-1.571522194724
3.200000	-2.326266616829
3.300000	-2.960423992115
3.400000	-3.416080788547
3.500000	-3.644576436546
3.600000	-3.610947187185
3.700000	-3.297659966167
3.800000	-2.707295234575
3.900000	-1.863892347958
4.000000	-0.812751550731
4.100000	0.381410627029
4.200000	1.637937376942
4.300000	2.865197482519
4.400000	3.966774329008
4.500000	4.848497008542
4.600000	5.425838621527
4.700000	5.631142259014
4.800000	5.420106974858
4.900000	4.776979278952
5.000000	3.717952465783
5.100000	2.292375421315
5.200000	0.581510068752
5.300000	-1.305255301759
5.400000	-3.236641475032
5.500000	-5.067871963127
5.600000	-6.650746406109
5.700000	-7.844749654179
5.800000	-8.528423572537
5.900000	-8.610149139792
6.000000	-8.037466251287
